Item_Id,Item_Visibility,Store_Id,Item_Store_Sales
FDQ23,0.042941559,STR019,102.5332
DRS24,0.03748996,STR035,291.6204
DRS09,0.025795293,STR027,2139.2154
BLS10,0.046115083,STR035,1540.6612
BST23,0.053170949,STR035,1724422
JNS16,0.082915017,STR035,645.1602
BJK12,0.082028694,STR027,3990.8052
BLS21,0.076975118,STR049,1611236
SHR25,0.045371855,STR046,1116.5466
NCP18,0.028642712,STR049,1203.7664
DRS60,0.017047751,STR013,2999429
HDJ04,0.042562588,STR045,3425541
NCJ31,0.181769264,STR027,4579.3724
DRN47,0.016812745,STR013,4134618
TCT13,0,STR013,3384.2614
FDT39,0.016516867,STR010,453.4098
NCQ18,0.134960397,STR013,2097.27
JNS25,0.045614252,STR013,6852.4136
NCE30,0.099136036,STR046,1486.7314
NCN42,0.014222617,STR046,3531.4032
DRS25,0.037457098,STR049,1448.7808
PRK49,0.079279489,STR013,1335.5948
BLS34,0.045835395,STR049,2367.5848
PRK45,0.029616108,STR018,2011.3818
NCL53,0,STR027,6729.9064
FDT38,0.0576269,STR049,1860.2452
PJB06,0.015687045,STR046,3440.8544
NCY17,0.162960415,STR013,1070.6064
NCO18,0.024651269,STR046,1422.1488
HDJ47,0.091195818,STR010,129831
BJK57,0.058542509,STR027,3408896
PRK26,0.089608321,STR049,3139.9128
NCL17,0.067766896,STR035,3704.5112
VST18,0.041355366,STR049,2656542
TSH50,0.145913308,STR010,193082
DRE13,0.027748176,STR049,1395.5168
DRE60,0.159201868,STR013,3621952
FDB20,0.052274691,STR017,778986
LGS18,0.042175992,STR013,2465.4574
OCT19,0.057933643,STR019,347.5476
PRK47,0,STR045,966.7416
SKT09,0.026280116,STR013,922.7988
DRG23,0.086916126,STR049,1219.7456
TCT34,0.075347426,STR045,747.0276
FDZ40,0.040410039,STR017,539298
NCE30,0.09911729,STR035,4460.1942
TSH44,0.053439522,STR018,1018674
FDB32,0.023448504,STR035,2816334
NCO06,0.108030434,STR046,101.8674
HDJ44,0.024404558,STR046,2553343
FDG10,0.010961483,STR045,343.5528
BJK38,0.026358005,STR046,365.5242
DRS59,0.03627089,STR019,169.1132
JCK34,0.137227848,STR046,4224501
FDZ26,0.144832027,STR017,4063.3774
OCT17,0.029157849,STR019,293.6178
TCT44,0.058756205,STR017,3411.5592
PRK23,0.141108156,STR049,2698.4874
DRE03,0.024325592,STR018,425.4462
HDJ57,0.121500143,STR045,2588.6304
OCT50,0.160653682,STR027,5901.6512
DRY23,0.109096371,STR046,511.3344
FDT27,0.069574013,STR035,2812.3392
FDB38,0.027458099,STR018,2556672
HDJ16,0.092226754,STR046,3504.1054
FDG33,0.234733477,STR010,171.7764
BLS04,0.014144442,STR018,535.3032
FDJ48,0.056754036,STR017,2470118
NCC07,0.023999722,STR045,525982
FDI35,0.041355366,STR049,4544085
SWP49,0.024655594,STR046,743.0328
HDJ51,0.081134826,STR046,4848.3556
NCG07,0.052608525,STR045,2656542
TSH22,0.084452363,STR046,2840.9686
TSH33,0.033899898,STR046,2956152
JNS03,0.058042926,STR013,1861.5768
JCK27,0.119692888,STR045,4364319
FDZ20,0.0343603,STR049,2797.6916
PNT56,0.100922503,STR049,2759.0752
NCV41,0.016956266,STR027,2431.5016
TCT11,0.092576144,STR035,2530.7058
VST30,0.025742955,STR049,4761.8016
SWT23,0.029812714,STR018,1229.0668
HDJ24,0.133382115,STR013,647.1576
FDZ37,0,STR013,261.6594
FDL10,0.039484739,STR035,1686.4714
NCE18,0.021425341,STR046,2996.1
HDJ60,0.02624324,STR027,4458.1968
FDT24,0.185704641,STR013,2239.7512
NCV06,0.066668724,STR035,2712.4692
JCK51,0.149305497,STR019,592562
TCT49,0.030688557,STR035,2163.85
FDQ16,0.041803291,STR049,3275736
JNS16,0.082861686,STR013,679116
FDL36,0.076385385,STR018,988713
BST09,0.021498768,STR027,1768.3648
NCV54,0.033102681,STR035,1540.6612
OCT27,0.058676973,STR017,2588.6304
BJK33,0.021531416,STR035,3020.0688
NCP18,0.028592842,STR035,2858.9452
FDZ45,0.067148407,STR018,3968168
TCT25,0.026552056,STR027,1737738
FDQ40,0.060302689,STR010,175.7712
DRD25,0.138269873,STR019,452744
FDJ57,0.036109859,STR010,185.7582
FDT43,0.020579897,STR049,934.7832
OCT44,0.025912378,STR049,1765.7016
PNT31,0.086077865,STR019,291.6204
FDQ27,0.044432887,STR018,1651184
DRK13,0.115346634,STR049,4563.3932
FDB04,0.063226306,STR046,1494.0552
NCI54,0.03366718,STR045,1419.4856
JCK19,0.173867958,STR045,1291652
FDB37,0.022936488,STR035,7931.6754
NCR05,0.054585372,STR013,595.2252
FDZ15,0.020913071,STR045,2026.0294
NCQ29,0.104230135,STR046,2603278
FDL04,0.111923422,STR046,2117244
SWP49,0.024756031,STR018,247.6776
FDT07,0.135375727,STR019,256333
NCI55,0.012679226,STR045,2680.5108
JCK19,0.173483253,STR035,3487.4604
JNS45,0.045138797,STR045,2816334
FDG26,0.04282359,STR018,2050664
SHT01,0.115010655,STR035,1288.9888
FDD14,0.169776346,STR035,3688532
SWP37,0.041608488,STR035,1644526
CRD18,0.072608647,STR013,5298.4364
NCE55,0.130191993,STR045,2117244
NCQ43,0.111931193,STR017,327.5736
SKT41,0.116913245,STR046,1837608
DRL01,0.13511877,STR019,934.7832
SWT48,0.063416566,STR010,308.9312
SHR25,0.075943184,STR010,171.7764
DRF48,0.05190652,STR045,1496.7184
FDT34,0.175060504,STR018,525982
VST43,0.099893424,STR035,3928.8858
FDG44,0.178923163,STR019,161.7894
FDD35,0,STR035,2636568
SKT02,0.068765205,STR013,3644.5892
TCT51,0.096906831,STR018,6729.9064
NCC19,0.096862255,STR035,2316984
FDJ60,0.062528426,STR046,3302368
NCI29,0.032621545,STR046,2127231
NCF43,0.05190268,STR013,2862.94
HDJ08,0.170246782,STR027,3231.1274
FDD17,0.054610829,STR010,237.6906
FDK41,0.127517605,STR035,1022.6688
DRN59,0.064271703,STR045,466.06
PNT60,0.13030659,STR013,617.8624
DRO47,0.187841082,STR010,113186
BJK26,0.046625941,STR035,3075996
FDQ12,0.035410748,STR046,2067309
NCO29,0.032250092,STR035,4769.1254
DRF03,0.045378573,STR049,243.6828
TCT48,0.0926587,STR010,263.6568
DRE03,0.024222321,STR035,945436
SWT55,0.055518167,STR017,1306.2996
JCK38,0.031946638,STR027,1821.6288
FDZ19,0.093983518,STR017,1230.3984
NCU54,0.098822387,STR045,1887543
HDJ36,0.009410528,STR046,1318284
FDL16,0.169139066,STR018,186424
DRS31,0.043122189,STR013,995371
DRK49,0.035769657,STR027,1380.8692
SKT08,0.10361083,STR049,905488
COT56,0.044974051,STR035,1874.8928
NCV53,0.018920019,STR017,6231888
TSH35,0.054142088,STR017,1837608
FDL40,0,STR019,289623
FDJ04,0.124645538,STR049,2133.2232
TSH31,0.110459828,STR018,2250404
SWT24,0.013957308,STR045,1480.7392
FDQ59,0.056386541,STR046,503.3448
BJK45,0.012273747,STR017,1113.2176
OCT05,0.090473389,STR027,6024.1584
NCZ54,0.083359391,STR046,4711.2008
DRS01,0.112161697,STR019,152.4682
SWT36,0.128805815,STR018,5851.0504
NCO55,0.090596378,STR027,2251.0698
FDL13,0.056637129,STR017,2796.36
JNS16,0.083059634,STR049,611.2044
BLS04,0.014115626,STR045,3390.2536
NCH06,0.076866235,STR018,492692
TSH40,0.099188598,STR013,1669.8264
LGS05,0.021010687,STR049,927.4594
FDM15,0.057143515,STR027,6196.6006
FDK04,0.052607932,STR017,744.3644
FDI58,0.070645636,STR013,466.06
FDB33,0.014568036,STR013,4137.2812
FDJ45,0.073524776,STR049,207.7296
NCO05,0.046559448,STR046,2463.46
NCE31,0.309390255,STR010,138.4864
FDQ49,0.039247736,STR046,1095241
FDL34,0.040945898,STR046,2258.3936
JNS07,0.031331581,STR049,663.1368
SWT19,0.096929994,STR045,2103.2622
COT48,0.026840766,STR046,4863.0032
FDK40,0,STR013,6048793
HDJ19,0.041429246,STR049,2239.0854
PRK16,0,STR027,5273136
PRK02,0,STR027,5852382
FDM51,0.025978802,STR045,1629.8784
DRS02,0.066006824,STR019,250.3408
PRK31,0,STR019,180.4318
DRF03,0.045492697,STR018,527.9794
FDT55,0.043618827,STR013,2840.3028
DRS21,0.005963881,STR046,1407.5012
JCK07,0.08982696,STR013,589233
NCZ17,0.079431643,STR046,796.9626
NCV41,0.017135155,STR017,1657842
JCK60,0.056005781,STR049,1518024
FDG58,0.145253944,STR010,467.3916
FDI60,0.0383808,STR049,885514
FDI20,0.03856376,STR046,3165879
SHR13,0.032625074,STR017,1847595
DRA24,0.069909188,STR019,491.3604
DRS52,0.037491314,STR013,1808.9786
BLS38,0.09234651,STR018,4506.1344
JSP49,0.183879453,STR045,1705.7796
DRS26,0.107274301,STR045,3113.2808
TSH28,0.047570401,STR027,3020.0688
FDZ52,0.100640587,STR017,1779.0176
TCT39,0.036111038,STR045,1185124
PNT25,0.140090284,STR018,6359.7216
FDM44,0.031225303,STR017,2167179
TSH50,0.086752988,STR027,1737738
FDJ38,0.040369315,STR018,2846295
DRM47,0.043777415,STR035,6114.7072
NCO05,0.046631836,STR049,1576.6144
TCT21,0.076839735,STR049,373.5138
BJK32,0,STR046,1384.1982
FDM27,0.277459381,STR019,473.3838
FDL33,0.099478451,STR027,4697.8848
COT60,0.034369528,STR046,892172
NCJ30,0,STR013,2376906
NCI42,0.01035692,STR013,2709.1402
TCT37,0.104488444,STR035,1997.4
JNS08,0.028456456,STR027,755.0172
NCA29,0.027271252,STR035,2566659
FDD16,0.036346224,STR035,596.5568
FDB35,0.064984487,STR017,2297.01
PRK31,0.044372393,STR018,2886.9088
NCA53,0.009934335,STR017,340.2238
CRD19,0.013253936,STR017,828921
JCK07,0.089884775,STR035,3731809
TSH44,0.053178425,STR013,905488
FDI14,0.089660816,STR035,1411496
NCE31,0.185889129,STR017,173108
FDJ14,0,STR019,399.48
HDJ44,0.024503972,STR018,982055
FDZ26,0.143990173,STR035,2390222
FDG26,0.042891098,STR017,5382993
BLS34,0.046023105,STR017,2536698
DRG11,0.084179812,STR018,1941.4728
OCT20,0.025050746,STR018,1448115
SWT09,0.065515067,STR018,1058622
PRK09,0.080695806,STR027,759012
NCJ43,0.027222517,STR017,2093.2752
NCR05,0.054366282,STR027,7142.7024
DRE49,0.021232318,STR013,2428.8384
FDZ59,0.104183308,STR049,3828.35
NCH43,0.070856383,STR018,431.4384
JCK03,0.061272194,STR049,1733.7432
SHR01,0.019107027,STR027,1034.6532
SWT28,0,STR027,3174.5344
FDI19,0.052329172,STR035,4604.6728
DRS15,0.055103174,STR035,2820.9946
PJB18,0.015397129,STR019,196411
BJK20,0.033271818,STR049,5715.2272
BLS57,0.053971566,STR027,3119.9388
NCM06,0.075713578,STR035,2471.4496
NCV53,0.01889024,STR018,3835008
COT20,0.152364317,STR049,1261691
JNS44,0.039811272,STR013,2285.0256
FDJ56,0.183774965,STR045,798.96
VST18,0.041283361,STR035,2125.2336
FDZ20,0.057422821,STR010,508.6712
NCR50,0.011820087,STR046,1990742
FDL24,0.024891881,STR035,3103.9596
TCT38,0.138171603,STR010,575.2512
DRB48,0.041599644,STR010,157.1288
PRK27,0.0218126,STR019,196411
PNT43,0.161740582,STR049,805618
FDI12,0.100966837,STR017,2548.6824
TCT08,0.027183141,STR027,3868.9638
FDT56,0.115032648,STR027,2143.2102
DRD15,0.099442329,STR019,697.0926
FDK26,0.032308482,STR018,2423512
SHT13,0.063246037,STR017,2406867
JCK44,0.079713576,STR046,1537998
JNS40,0.014679558,STR013,739038
BLS28,0.030247903,STR046,2063.98
HDJ13,0.030297819,STR017,1454773
NCM17,0.07113587,STR046,356.8688
DRE48,0.017322454,STR035,3350.3056
TSH57,0.039451625,STR027,1358232
PJB18,0,STR049,3731809
DRK13,0.114609875,STR027,3372.9428
FDL57,0.117442838,STR019,774.9912
PNT27,0.160852421,STR010,397.4826
FDB52,0.03048292,STR049,3068.0064
FDQ10,0.033314389,STR018,3276.4018
HDJ60,0.044139551,STR010,143.8128
OCT33,0,STR027,1362.2268
FDG56,0.071106549,STR027,2143876
PRK07,0.099674817,STR013,1366.2216
FDZ13,0.153806271,STR045,1198.44
COT31,0.028958563,STR013,1757712
DRD49,0.168780385,STR017,4767128
DRS12,0.035627489,STR049,870.8664
JCK57,0.052657753,STR018,1031.99
COT21,0.009754896,STR013,2025.3636
NCY18,0.031151633,STR046,4902.9512
NCR30,0.118827682,STR010,149.1392
FDZ20,0.034501016,STR017,2543356
NCK17,0.038109194,STR017,479376
SWT26,0.087791917,STR035,3101.2964
PNT24,0.062839798,STR035,1707777
FDQ22,0.029595637,STR027,864.2084
JCK07,0.090267996,STR018,4910275
JNS04,0.150248468,STR049,1257.0304
FDL48,0.082394321,STR049,243017
BST16,0.026451028,STR018,5001.4896
NCK42,0.01319424,STR017,4314384
FDJ53,0.071257912,STR046,843.5686
OCT58,0.036908933,STR013,2073.3012
FDD46,0.141475625,STR049,1230.3984
DRS58,0.007551665,STR035,1693.7952
NCL07,0.031338558,STR046,639168
TCT12,0.075904695,STR045,4745.8224
COT52,0.07760107,STR017,3079.9908
FDT16,0.048426708,STR027,5466.8838
FDG12,0.00636189,STR017,2651.2156
SWT22,0.023021406,STR045,2103928
DRG37,0.019378432,STR046,1090.5804
FDI26,0.035084073,STR017,2141.2128
FDK34,0.038604817,STR045,2145.2076
COT25,0.21332355,STR010,419454
JNS47,0.054514169,STR017,591.8962
TCT13,0.187850233,STR049,2501.4106
BLS57,0.054455125,STR018,850.8924
DRG01,0.044660955,STR027,2679845
TCT57,0.089120516,STR027,3611.2992
BJK24,0.02524761,STR027,3439.5228
JCK39,0.069707771,STR018,727.0536
SHT39,0.036150153,STR027,5695.2532
BLS02,0.074245348,STR017,4762.4674
PRK24,0.062321222,STR049,265.6542
DRS51,0.158441218,STR010,852224
NCR29,0.054630544,STR035,735709
BST29,0.143419394,STR045,1151.1682
PJB54,0.048059871,STR046,2223.1062
BJK02,0.103894671,STR018,1857582
NCR53,0.253947823,STR019,675.1212
JNS01,0.148737487,STR019,155.1314
SWT46,0.058207114,STR049,1185124
DRD25,0.078957122,STR035,1697.79
SWT57,0,STR013,2721.7904
TSH04,0.066729996,STR046,4920.9278
FDB04,0.1107011,STR019,351.5424
NCR41,0.018052019,STR049,856.8846
BST24,0.15643727,STR010,284.9624
NCM41,0.035728302,STR045,838908
DRG13,0.03717912,STR035,5920.2936
JNS34,0.019123874,STR010,147.8076
FDK24,0.177354373,STR019,135.8232
SWT46,0.058116758,STR046,651.8182
VST31,0.118915034,STR045,2103928
PNT55,0.131973625,STR013,2458.1336
HDJ28,0,STR045,6411654
FDM16,0.033555399,STR046,1655.1788
FDJ33,0.088681966,STR018,2956152
BJK33,0.021623214,STR018,1833.6132
SWP36,0.033373748,STR035,894.8352
LGS53,0.089917769,STR049,2852.2872
NCN53,0.053148497,STR019,105.8622
SKT38,0.122470805,STR035,1987413
FDD36,0.035607579,STR010,118.5124
BJK22,0.056819936,STR035,2137218
FDB16,0.044925784,STR046,1569.9564
PNT26,0.071699984,STR010,531.3084
COT52,0.077321087,STR045,2224.4378
BJK16,0.150806666,STR019,295.6152
PNT52,0.127283051,STR010,382.1692
DRS38,0.138008431,STR027,1348245
FDK03,0.074035365,STR049,4578.0408
FDQ33,0.091723066,STR017,3761.77
DRF23,0.122901056,STR045,2616594
FDI15,0,STR049,3709.8376
NCL41,0.073077197,STR019,34.6216
DRS40,0.175991929,STR010,142.4812
FDZ12,0.172365428,STR010,572588
FDK60,0.094246644,STR018,1749.7224
SWT25,0.10203648,STR035,2736438
NCM30,0.066969525,STR027,701.7532
FDK14,0.041071581,STR013,1310.2944
NCP18,0.028656248,STR045,1203.7664
OCT26,0.034693175,STR035,1552.6456
DRK23,0.071628097,STR027,4301068
FDB60,0.028516696,STR035,3110.6176
NCN17,0.054939029,STR046,1608.5728
BST10,0.090130537,STR045,1705.1138
PNT58,0,STR018,1018.0082
TSH33,0.033893487,STR035,3103.9596
BLS24,0.113908117,STR017,982.7208
JSP13,0.020326962,STR046,1736.4064
SWT21,0.08509812,STR049,2293.0152
FDQ40,0.035997543,STR013,3691.1952
SWT23,0.029686148,STR035,378.1744
FDD17,0.032626952,STR046,6893.0274
SWP03,0.035057688,STR035,279636
FDG60,0.060699725,STR046,6093.4016
FDB32,0.041063069,STR019,187.7556
DRE12,0.070767174,STR035,792302
PNT12,0.031598706,STR045,2233.0932
SWP11,0.075495088,STR013,497.3526
HDJ28,0.15277077,STR018,4274436
PNT26,0.04307908,STR017,1239.7196
FDL27,0.010652508,STR045,774.9912
FDJ15,0.023318068,STR035,7534.1928
TCT49,0.030819397,STR018,2336958
DRF51,0.165838224,STR046,607.2096
BLS12,0.13575135,STR010,223.7088
DRK23,0.07191675,STR013,7843124
FDL10,0.039653081,STR018,1686.4714
SWT07,0,STR018,3844995
COT37,0.021358889,STR013,2541.3586
NCA41,0.032652796,STR045,2886243
NCQ06,0.0420611,STR017,3315.0182
FDJ48,0,STR045,5681.2714
DRD24,0.030645958,STR027,2694.4926
DRS10,0.118297605,STR010,529311
TCT51,0.096709408,STR045,3896.2616
NCC31,0.019901356,STR049,3427.5384
HDJ02,0.087221497,STR027,9467676
TCT34,0.07518071,STR035,1618.5598
SWT21,0.1422157,STR010,109.1912
NCH29,0.034543718,STR045,978726
DRL35,0.030751366,STR049,952094
DRN37,0.096842096,STR017,501.3474
NCN53,0.050808821,STR010,70.5748
FDL45,0.063081713,STR010,250.3408
TSH37,0.055451725,STR018,2365.5874
FDK20,0,STR027,2695.1584
TSH49,0.108665723,STR010,87.2198
FDG59,0.043322254,STR045,1004.0264
JNS03,0.057809959,STR027,2947.4966
BJK16,0.086132373,STR046,3103.9596
TCT36,0.046342889,STR049,886.8456
TCT35,0.132590283,STR010,199.74
OCT08,0.030516069,STR019,459402
BJK24,0.025473816,STR018,1146.5076
DRN36,0,STR046,479376
PRK59,0.043856919,STR013,2746425
SHT23,0.041904578,STR017,4159.9184
DRF25,0.038917891,STR035,1171808
FDL15,0.046707264,STR049,1829.6184
NCP43,0.030501281,STR035,3415554
FDB28,0.093574769,STR045,3361.6242
SWT50,0.074565098,STR013,663.1368
BST41,0.064014173,STR046,1437.4622
NCR50,0.011838464,STR049,2603278
FDD41,0.086837543,STR027,2090612
JSP11,0.034457776,STR049,2073.3012
FDJ28,0,STR027,5772486
JCK48,0.044091657,STR049,3844995
HDJ37,0.026546765,STR013,2147205
NCC07,0.023951149,STR046,1577946
FDJ10,0.129705008,STR049,1966.7732
HDJ37,0.026563851,STR035,3292381
NCL19,0.015700603,STR049,2719793
FDI50,0,STR035,5496.8448
COT39,0.137366883,STR046,3858.9768
COT25,0.127424932,STR035,2306997
BST24,0.09384335,STR018,1139.8496
DRS19,0.038578501,STR045,1757712
FDT36,0.111727876,STR018,564.5984
OCT16,0.052637056,STR049,808947
DRM37,0.096790497,STR018,3941536
NCN07,0.033997473,STR049,1845.5976
FDK25,0.157149885,STR045,2863.6058
FDK41,0.12780038,STR045,852224
DRL60,0.045291822,STR010,457.4046
PNT43,0.161458973,STR035,256333
HDJ15,0.171093639,STR049,2034019
DRS08,0.14825809,STR013,1278336
DRE15,0.017821466,STR045,1366.2216
NCO30,0.01581384,STR017,2940.1728
COT32,0.119959873,STR027,885514
OCT05,0.091283986,STR018,2316984
OCT10,0.049066248,STR027,8912.3988
JCK58,0.135416391,STR045,2847.6266
NCH43,0.070510189,STR013,1725.7536
FDZ32,0.066765523,STR019,420.7856
TCT12,0.07575107,STR046,5800.4496
FDM36,0.058730831,STR046,3448844
NCP50,0.020460284,STR027,2175.1686
DRB25,0.069401919,STR013,2036.6822
TCT15,0.026579951,STR013,683.1108
BJK58,0,STR010,63251
SWT35,0.139913045,STR019,455.4072
SWT51,0.022093019,STR049,2348.9424
FDB47,0.071369947,STR013,2090612
FDL51,0.047482391,STR035,3430.2016
NCM29,0.017642229,STR046,2885.5772
FDB29,0.052625179,STR018,1488.7288
PRK25,0.14057889,STR018,663.1368
PNT36,0.203510667,STR010,251.6724
FDQ27,0.044321422,STR049,2889572
FDZ22,0.045525961,STR017,1498.05
FDB02,0.029140008,STR013,3528.74
FDZ34,0.075878519,STR046,3861.64
FDL46,0.054046706,STR035,353.5398
BLS38,0.091954465,STR035,4756.4752
FDK04,0.052418124,STR045,801.6232
NCF31,0.052058629,STR018,1821.6288
JNS59,0.080387424,STR010,1524.0162
TCT13,0.187523164,STR035,4414254
JNS14,0.044460448,STR013,1142.5128
PNT09,0.077882226,STR045,1035.9848
DRP47,0.14048631,STR013,3280.3966
SKT23,0.017979145,STR018,3199.8348
TCT33,0.134919202,STR049,780.9834
PRK27,0.012447775,STR013,2553343
DRO59,0.054264078,STR045,834.9132
FDD48,0.030219852,STR045,2748.4224
FDL33,0.099879337,STR013,1761.7068
NCK30,0.061226969,STR018,2283.0282
NCP42,0.028207784,STR019,387.4956
JCK11,0.069491408,STR017,4789.7652
JNS52,0.122015744,STR018,2828.3184
DRS33,0.099120588,STR046,2024032
PNT19,0.159968994,STR049,1603.9122
DRS31,0.042949109,STR027,3981484
SHT51,0.088172355,STR045,4146.6024
TCT35,0.078831762,STR027,3395.58
FDT37,0.035263498,STR035,2040.0112
FDK56,0.129889831,STR013,3554.7062
HDJ24,0.134037,STR018,539298
PRK02,0.145867347,STR046,3901588
JCK39,0.121554149,STR019,311.5944
NCG07,0.091924311,STR019,189753
JCK58,0.236616754,STR019,219.0482
JCK46,0.074553522,STR013,2606607
FDZ34,0.075864171,STR035,6757.87
FDZ57,0.037977917,STR017,642497
OCT34,0.031143591,STR049,5386.9878
BJK35,0.154860353,STR017,4073.3644
PNT20,0.028238317,STR018,181.0976
SWT56,0.073700837,STR027,7247233
PNT40,0.008027701,STR013,2255.7304
NCE30,0.099290166,STR049,1486.7314
JSP37,0.180096791,STR010,117.1808
DRS48,0.008499464,STR027,1530.6742
NCC18,0.177629525,STR045,2414.1908
OCT02,0.020865797,STR018,814.9392
NCZ30,0.026180032,STR035,2530.7058
FDI45,0.037734334,STR018,3677.2134
FDK41,0.127435585,STR013,852224
FDQ07,0.087762922,STR018,2873.5928
NCE06,0.153127523,STR010,323.5788
BJK11,0.017703044,STR018,3605307
TCT51,0.096433359,STR013,4604.6728
NCH06,0.128136346,STR010,985384
FDD38,0.008184912,STR013,1528011
TCT07,0.059846975,STR046,1813.6392
FDK08,0.122494876,STR049,1416.8224
DRS15,0.054846706,STR027,3266.4148
BST21,0.022980361,STR049,1274.3412
SWT28,0.125154452,STR035,1388.8588
NCR50,0.011762847,STR027,7503566
FDL27,0.010674255,STR018,774.9912
FDK14,0.041098016,STR035,818934
VST07,0.077132215,STR027,5892.33
NCR53,0.145013434,STR035,4950.8888
FDB60,0.028683422,STR017,3693.8584
DRS48,0.008554102,STR049,805618
PNT55,0.132058566,STR035,4349.0056
COT22,0.017895691,STR045,1597.92
FDL48,0.082731751,STR017,777.6544
NCZ05,0.058083831,STR013,722393
COT25,0.127449031,STR046,6291.81
BJK47,0.097536998,STR013,3365619
HDJ40,0.143670179,STR010,49.2692
PNT25,0.139804885,STR045,3974826
FDD59,0.065860323,STR027,1677816
SWT38,0.0481669,STR013,671.1264
BST26,0.089005769,STR046,2745.0934
OCT48,0.105893301,STR019,519324
NCK29,0.12566436,STR013,1231.73
NCF54,0.047377053,STR046,2931.5174
FDI38,0,STR017,7247233
FDJ07,0.014353676,STR027,1631.21
PRK55,0,STR018,890.8404
PJB53,0.025002878,STR010,567.2616
NCP55,0,STR035,1105228
JNS04,0.150015234,STR046,942.7728
JNS40,0.014691784,STR046,960.7494
NCN30,0.017062427,STR018,1544656
FDT57,0.019142452,STR017,3318.3472
FDI52,0.104890428,STR045,3185.1872
FDT57,0.019018943,STR013,1659.1736
FDK33,0.011233126,STR035,5752512
FDQ39,0.081026811,STR035,4586.0304
PNT23,0.081953387,STR045,2646555
SWT47,0.060587738,STR019,471.3864
DRP35,0.090850115,STR035,1150.5024
TCT26,0.071335395,STR010,119.1782
PNT39,0.083929569,STR049,4925.5884
JNS48,0.086396038,STR010,157.1288
NCG18,0.023071504,STR018,1025332
CRD42,0.012627329,STR013,759012
JCK59,0.094512029,STR010,207.7296
BJK34,0.013951504,STR027,5753.8436
DRD15,0.056785183,STR035,2091.2778
JCK03,0.06117708,STR046,3219.8088
COT20,0.152099033,STR035,3532.7348
NCY30,0.02594835,STR035,3440.8544
SWP37,0.041581725,STR013,3453.5046
FDT10,0.103849783,STR010,59.2562
BJK35,0.154301621,STR045,428.7752
FDG10,0.010937229,STR035,801.6232
FDK03,0.073562475,STR027,8138.7392
FDG20,0.125687917,STR046,1416.8224
NCL07,0.0311868,STR027,759012
DRD49,0.167831064,STR046,715.0692
NCG55,0,STR017,3206.4928
PNT19,0.160624116,STR017,2770.3938
NCM54,0.050929429,STR035,1780.3492
FDZ44,0.06780958,STR019,234.3616
PNT28,0.026042966,STR017,1794331
FDB51,0.038610722,STR018,1314.2892
SHT59,0.019372253,STR046,308.9312
FDZ43,0.057290978,STR018,1938.8096
NCC54,0.097909084,STR045,4097.3332
FDQ11,0.067688124,STR035,5396.9748
SWP03,0.035207155,STR018,1491392
SWT38,0.080688663,STR010,47.9376
SWP36,0.033447756,STR045,894.8352
VST06,0.082797778,STR017,3515424
PNT33,0.026940466,STR017,2306997
BST47,0.037877202,STR013,1618.5598
TSH10,0.141129263,STR027,3430.2016
JSP01,0.034424278,STR013,2069.3064
NCJ54,0.060067115,STR046,4647284
FDT14,0.127727102,STR046,1917504
DRL49,0.05674821,STR017,284.9624
